gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1500654638																										BDBCV:BDBCV-General:280095									Es				13/2/2017 15:33:46																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:280095	280095		S. Fos MartÃ­n | G. Ballester Pascual																																	2006	5	25												Europe				EspaÃ±a	ES	VALENCIA		BOLBAITE													39.05	-0.70		707.00			30SXJ9825																																			S. Fos MartÃ­n | G. Ballester Pascual	25/5/2006 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1500653078																										BDBCV:BDBCV-General:278491									Es				13/2/2017 15:09:29																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:278491	278491		V. Deltoro TorrÃ³ | S. Fos MartÃ­n																																	2006	9	7												Europe				EspaÃ±a	ES	VALENCIA		SERRA	Pico de rebalsadores												39.70	-0.45		707.00			30SYJ1897																																			V. Deltoro TorrÃ³ | S. Fos MartÃ­n	7/9/2006 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1500653076																										BDBCV:BDBCV-General:278488									Es				13/2/2017 15:09:26																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:278488	278488		V. Deltoro TorrÃ³ | S. Fos MartÃ­n																																	2006	9	7												Europe				EspaÃ±a	ES	VALENCIA		SERRA	Fuente MugrÃ³n												39.70	-0.42		707.00			30SYJ2098																																			V. Deltoro TorrÃ³ | S. Fos MartÃ­n	7/9/2006 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1500653072																										BDBCV:BDBCV-General:278492									Es				13/2/2017 15:09:30																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:278492	278492		V. Deltoro TorrÃ³ | S. Fos MartÃ­n																																	2006	9	7												Europe				EspaÃ±a	ES	VALENCIA		SERRA	Pico de rebalsadores												39.70	-0.46		707.00			30SYJ1798																																			V. Deltoro TorrÃ³ | S. Fos MartÃ­n	7/9/2006 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1500653066																										BDBCV:BDBCV-General:278489									Es				13/2/2017 15:09:27																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:278489	278489		V. Deltoro TorrÃ³ | S. Fos MartÃ­n																																	2006	7	20												Europe				EspaÃ±a	ES	VALENCIA		SERRA	LÂ´Ombria												39.69	-0.41		707.00			30SYJ2196																																			V. Deltoro TorrÃ³ | S. Fos MartÃ­n	20/7/2006 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1500653051																										BDBCV:BDBCV-General:278494									Es				13/2/2017 15:09:32																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:278494	278494		V. Deltoro TorrÃ³ | S. Fos MartÃ­n																																	2006	9	7												Europe				EspaÃ±a	ES	VALENCIA		SERRA													39.71	-0.45		707.00			30SYJ1899																																			V. Deltoro TorrÃ³ | S. Fos MartÃ­n	7/9/2006 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1500653045																										BDBCV:BDBCV-General:278490									Es				13/2/2017 15:09:28																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:278490	278490		V. Deltoro TorrÃ³ | S. Fos MartÃ­n																																	2006	9	7												Europe				EspaÃ±a	ES	VALENCIA		SERRA	Pico Cierro												39.70	-0.42		707.00			30SYJ2098																																			V. Deltoro TorrÃ³ | S. Fos MartÃ­n	7/9/2006 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1500653039																										BDBCV:BDBCV-General:278487									Es				13/2/2017 15:09:25																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:278487	278487		V. Deltoro TorrÃ³ | S. Fos MartÃ­n																																	2006	7	6												Europe				EspaÃ±a	ES	VALENCIA		SERRA	Collado de la vinya												39.70	-0.40		707.00			30SYJ2298																																			V. Deltoro TorrÃ³ | S. Fos MartÃ­n	6/7/2006 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1500653025																										BDBCV:BDBCV-General:278493									Es				13/2/2017 15:09:31																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:278493	278493		V. Deltoro TorrÃ³ | S. Fos MartÃ­n																																	2006	6	21												Europe				EspaÃ±a	ES	VALENCIA		SEGART													39.68	-0.38		707.00			30SYJ2496																																			V. Deltoro TorrÃ³ | S. Fos MartÃ­n	21/6/2006 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1500652650																										BDBCV:BDBCV-General:278095									Es				13/2/2017 15:03:12																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:278095	278095		S. Fos MartÃ­n																																	2006	5	24												Europe				EspaÃ±a	ES																39.08	-0.77		707.00			30SXJ9228																																			S. Fos MartÃ­n	24/5/2006 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1500652202																										BDBCV:BDBCV-General:277654									Es				13/2/2017 14:56:21																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:277654	277654		V. Deltoro TorrÃ³																																	2006	5	22												Europe				EspaÃ±a	ES	VALENCIA		ENGUERA													39.01	-0.77		707.00			30SXJ9220																																			V. Deltoro TorrÃ³	22/5/2006 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1500651956																										BDBCV:BDBCV-General:277395									Es				13/2/2017 14:52:16																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:277395	277395		V. Deltoro TorrÃ³																																	2006	5	22												Europe				EspaÃ±a	ES	VALENCIA		BOLBAITE													39.05	-0.77		707.00			30SXJ9225																																			V. Deltoro TorrÃ³	22/5/2006 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1500651425																										BDBCV:BDBCV-General:276822									Es				13/2/2017 14:43:50																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:276822	276822		V. Deltoro TorrÃ³ | J. E. Oltra Benavent																																	2006	5	22												Europe				EspaÃ±a	ES	VALENCIA		NAVARRES													39.09	-0.73		707.00			30SXJ9529																																			V. Deltoro TorrÃ³ | J. E. Oltra Benavent	22/5/2006 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1500651391																										BDBCV:BDBCV-General:276823									Es				13/2/2017 14:43:51																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:276823	276823		V. Deltoro TorrÃ³ | J. E. Oltra Benavent																																	2006	5	22												Europe				EspaÃ±a	ES	VALENCIA		NAVARRES													39.08	-0.71		707.00			30SXJ9728																																			V. Deltoro TorrÃ³ | J. E. Oltra Benavent	22/5/2006 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1500651388																										BDBCV:BDBCV-General:276821									Es				13/2/2017 14:43:49																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:276821	276821		V. Deltoro TorrÃ³ | J. E. Oltra Benavent																																	2006	5	22												Europe				EspaÃ±a	ES	VALENCIA		NAVARRES													39.09	-0.75		707.00			30SXJ9429																																			V. Deltoro TorrÃ³ | J. E. Oltra Benavent	22/5/2006 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1500650573																										BDBCV:BDBCV-General:276011									Es				13/2/2017 14:32:05																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:276011	276011		J. J. Herrero BorgoÃ±Ã³n																																	2006	5	23												Europe				EspaÃ±a	ES	VALENCIA		BOLBAITE													39.04	-0.79		707.00			30SXJ9024																																			J. J. Herrero BorgoÃ±Ã³n	23/5/2006 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1500650444																										BDBCV:BDBCV-General:275884									Es				13/2/2017 14:30:13																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:275884	275884		J. J. Herrero BorgoÃ±Ã³n | J. Riera Vicent | E. Estrelles PerpiÃ±Ã¡ | C. Torres GÃ³mez																																	2006	5	23												Europe				EspaÃ±a	ES	VALENCIA		NAVARRES													39.07	-0.76		707.00			30SXJ9327																																			J. J. Herrero BorgoÃ±Ã³n | J. Riera Vicent | E. Estrelles PerpiÃ±Ã¡ | C. Torres GÃ³mez	23/5/2006 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1500650205																										BDBCV:BDBCV-General:275622									Es				13/2/2017 14:26:06																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:275622	275622		J. J. Herrero BorgoÃ±Ã³n | J. Riera Vicent | E. Estrelles PerpiÃ±Ã¡ | C. Torres GÃ³mez																																	2006	5	23												Europe				EspaÃ±a	ES	VALENCIA		BOLBAITE													39.04	-0.79		707.00			30SXJ9023																																			J. J. Herrero BorgoÃ±Ã³n | J. Riera Vicent | E. Estrelles PerpiÃ±Ã¡ | C. Torres GÃ³mez	23/5/2006 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1500650173																										BDBCV:BDBCV-General:275623									Es				13/2/2017 14:26:07																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:275623	275623		J. J. Herrero BorgoÃ±Ã³n | J. Riera Vicent | E. Estrelles PerpiÃ±Ã¡ | C. Torres GÃ³mez																																	2006	5	23												Europe				EspaÃ±a	ES	VALENCIA		BOLBAITE													39.05	-0.71		707.00			30SXJ9725																																			J. J. Herrero BorgoÃ±Ã³n | J. Riera Vicent | E. Estrelles PerpiÃ±Ã¡ | C. Torres GÃ³mez	23/5/2006 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1500649979																										BDBCV:BDBCV-General:275419									Es				13/2/2017 14:23:07																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:275419	275419		J. GÃ¼emes Heras																																	2006	5	25												Europe				EspaÃ±a	ES	VALENCIA		QUESA													39.08	-0.79		707.00			30SXJ9028																																			J. GÃ¼emes Heras	25/5/2006 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1500649880																										BDBCV:BDBCV-General:275259									Es				13/2/2017 14:20:50																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:275259	275259		J. GÃ¼emes Heras																																	2006	5	25												Europe				EspaÃ±a	ES	VALENCIA		BOLBAITE													39.05	-0.76		707.00			30SXJ9325																																			J. GÃ¼emes Heras	25/5/2006 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1500649849																										BDBCV:BDBCV-General:275260									Es				13/2/2017 14:20:51																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:275260	275260		J. GÃ¼emes Heras																																	2006	5	25												Europe				EspaÃ±a	ES	VALENCIA		BOLBAITE													39.05	-0.75		707.00			30SXJ9425																																			J. GÃ¼emes Heras	25/5/2006 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1500648925																										BDBCV:BDBCV-General:274349									Es				13/2/2017 14:07:52																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:274349	274349		G. Mateo Sanz																																	2006														Europe				EspaÃ±a	ES	VALENCIA		ENGUERA	PeÃ±arroya												39.01	-0.77		707.00			30SXJ9220																																			G. Mateo Sanz	30/12/1899 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1500646949																										BDBCV:BDBCV-General:272302									Es				13/2/2017 13:37:36																				BDBCV	BDBCV-General			Occurrence				BDBCV:BDBCV-General:272302	272302		E. Laguna Lumbreras																																	2005														Europe				EspaÃ±a	ES	VALENCIA		LLOMBAI	Sierra del CaballÃ³n												39.29	-0.66		707.00			30SYJ0151																																			E. Laguna Lumbreras	30/12/1899 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1500646913																										BDBCV:BDBCV-General:272301									Es				13/2/2017 13:37:35																				BDBCV	BDBCV-General			Occurrence				BDBCV:BDBCV-General:272301	272301		E. Laguna Lumbreras																																	2005														Europe				EspaÃ±a	ES	VALENCIA		LLOMBAI	Sierra del CaballÃ³n												39.29	-0.67		707.00			30SYJ0051																																			E. Laguna Lumbreras	30/12/1899 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1500646908																										BDBCV:BDBCV-General:272298									Es				13/2/2017 13:37:32																				BDBCV	BDBCV-General			Occurrence				BDBCV:BDBCV-General:272298	272298		E. Laguna Lumbreras																																	2005														Europe				EspaÃ±a	ES	VALENCIA		MONTROY													39.29	-0.68		707.00			30SXJ9952																																			E. Laguna Lumbreras	30/12/1899 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1500646895																										BDBCV:BDBCV-General:272300									Es				13/2/2017 13:37:34																				BDBCV	BDBCV-General			Occurrence				BDBCV:BDBCV-General:272300	272300		E. Laguna Lumbreras																																	2005														Europe				EspaÃ±a	ES	VALENCIA		REAL DE MONTROY													39.29	-0.66		707.00			30SYJ0152																																			E. Laguna Lumbreras	30/12/1899 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1500646892																										BDBCV:BDBCV-General:272299									Es				13/2/2017 13:37:33																				BDBCV	BDBCV-General			Occurrence				BDBCV:BDBCV-General:272299	272299		E. Laguna Lumbreras																																	2005														Europe				EspaÃ±a	ES	VALENCIA		REAL DE MONTROY													39.29	-0.67		707.00			30SYJ0052																																			E. Laguna Lumbreras	30/12/1899 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1500642892																										BDBCV:BDBCV-General:268133									Es				13/2/2017 12:34:55																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:268133	268133		J. E. Oltra Benavent																																	2006	3	15												Europe				EspaÃ±a	ES	CASTELLON		VALL DE UXO	PeÃ±alba												39.85	-0.23		707.00			30SYK3615																																			J. E. Oltra Benavent	15/3/2006 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1500522292																										BDBCV:BDBCV-General:139580									Es				9/2/2017 19:14:27																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:139580	139580		A. Olivares Tormo | V. Deltoro TorrÃ³																																	1999	5	20												Europe				EspaÃ±a	ES	VALENCIA		ENGUERA													38.96	-0.79		707.00			30SXJ9115																																			A. Olivares Tormo | V. Deltoro TorrÃ³	20/5/1999 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
